Customer_ID,Age,Income,Loan_Amount,Credit_Score,Loan_Term,Default_Status
CUST103786,50,79134.86,140010.86,799,72,No
CUST103787,61,69020.95,91728.61,649,84,No
CUST103788,54,53636.66,280639.22,754,72,No
CUST103789,57,20000.0,40501.34,550,48,Yes
CUST103790,26,79338.34,105675.68,550,72,No
CUST103791,27,106385.86,112378.33,636,24,Yes
CUST103792,52,55224.54,300498.38,809,36,No
CUST103793,52,81001.5,258411.53,686,24,No
CUST103794,45,30796.39,239635.69,706,72,No
CUST103795,53,81430.33,130160.48,705,60,No
CUST103796,27,60165.44,295570.68,779,84,No
CUST103797,32,50939.55,172101.12,625,72,No
CUST103798,36,50990.91,208635.8,741,60,No
CUST103799,36,60159.71,160781.72,605,72,No
CUST103800,63,79560.83,147032.01,850,48,No
CUST103801,56,37195.92,134893.28,607,36,Yes
CUST103802,33,60072.12,137421.6,600,60,No
CUST103803,27,68963.21,186509.5,729,12,No
CUST103804,56,42524.02,172031.99,687,48,No
CUST103805,29,114916.63,148111.72,709,24,No
CUST103806,52,48662.61,240571.44,700,72,No
CUST103807,31,53264.08,5000.0,581,36,No
CUST103808,28,45542.3,180593.23,825,36,No
CUST103809,53,114962.0,193064.32,760,72,No
CUST103810,43,83822.63,218817.77,802,12,No
CUST103811,45,46585.2,146107.71,632,84,No
CUST103812,28,97655.79,162475.2,717,84,No
CUST103813,65,75017.47,209156.9,697,60,Yes
CUST103814,42,76431.34,239469.98,781,72,No
CUST103815,24,61388.07,131967.84,784,36,Yes
CUST103816,60,51264.6,166018.55,697,12,Yes
CUST103817,23,78444.15,250714.44,543,84,Yes
CUST103818,49,56372.82,22558.38,840,12,No
CUST103819,61,115418.89,108599.24,730,84,No
CUST103820,49,38267.72,237950.16,625,24,No
CUST103821,54,108403.92,215552.27,716,12,No
CUST103822,54,67217.03,181346.71,544,48,Yes
CUST103823,48,77477.14,123084.19,774,36,No
CUST103824,33,90828.94,97090.89,547,48,Yes
CUST103825,35,54243.77,114527.06,660,84,Yes
CUST103826,43,91606.21,242880.49,702,12,Yes
CUST103827,64,20000.0,112293.44,773,12,No
CUST103828,46,52000.26,156085.38,689,48,Yes
CUST103829,24,46898.43,104777.54,737,24,No
CUST103830,46,38662.35,200566.44,677,12,Yes
CUST103831,60,64626.13,117676.42,677,48,No
CUST103832,29,79643.75,144144.37,687,48,Yes
CUST103833,25,87566.5,48997.07,662,36,No
CUST103834,52,76021.92,53197.91,528,24,No
CUST103835,40,53357.66,150460.39,610,60,Yes
CUST103836,31,79225.41,70490.57,702,48,No
CUST103837,35,73107.14,276305.2,657,36,No
CUST103838,52,93401.4,26308.61,665,60,No
CUST103839,48,89423.42,101989.48,650,36,No
CUST103840,42,70761.91,151002.05,602,36,No
CUST103841,61,47568.67,128092.02,635,72,Yes
CUST103842,37,53676.25,83751.27,652,24,No
CUST103843,46,56255.27,92524.33,680,12,No
CUST103844,64,62118.34,90560.76,715,24,No
CUST103845,27,76701.26,132796.7,663,60,No
CUST103846,62,87879.36,267115.75,587,72,Yes
CUST103847,46,68722.03,154676.24,554,24,Yes
CUST103848,45,70403.12,220974.03,850,12,No
CUST103849,30,73582.66,180418.58,578,24,No
CUST103850,65,57102.37,216831.74,633,24,Yes
CUST103851,39,46865.19,5000.0,726,24,No
CUST103852,31,26114.05,131732.52,712,48,No
CUST103853,33,52621.27,228428.13,726,48,No
CUST103854,28,81828.64,115695.85,640,24,No
CUST103855,60,52427.21,255748.39,701,12,No
CUST103856,24,64054.82,239033.41,685,84,No
CUST103857,51,81660.78,121852.16,651,12,Yes
CUST103858,48,83017.24,119810.19,702,12,No
CUST103859,31,43011.68,89183.65,774,12,No
CUST103860,63,94926.48,112224.35,678,72,No
CUST103861,21,98183.75,76044.66,678,72,Yes
CUST103862,58,41753.75,175728.67,776,36,No
CUST103863,44,49404.08,62637.21,766,24,No
CUST103864,51,99777.27,186223.98,822,84,No
CUST103865,61,66328.66,187684.72,521,84,Yes
CUST103866,46,20000.0,50327.74,761,24,Yes
CUST103867,25,35007.96,242989.12,734,36,Yes
CUST103868,40,63765.76,180816.56,600,12,No
CUST103869,61,40923.93,194981.88,702,60,Yes
CUST103870,31,59664.41,104480.09,774,60,No
CUST103871,53,70809.91,187342.75,605,36,Yes
CUST103872,58,106556.37,217583.61,719,84,No
CUST103873,47,62738.65,144083.5,758,60,No
CUST103874,54,96813.54,270115.35,583,48,Yes
CUST103875,35,105719.0,152643.88,667,24,No
CUST103876,52,105857.74,218447.15,707,60,No
CUST103877,41,77118.86,167580.53,608,72,Yes
CUST103878,25,20917.77,185131.29,600,72,No
CUST103879,26,81520.62,49720.06,667,84,No
CUST103880,58,96210.0,172263.22,752,84,No
CUST103881,42,67973.32,105901.49,737,48,No
CUST103882,38,113614.6,99216.1,602,24,No
CUST103883,34,91495.84,254646.19,738,48,Yes
CUST103884,30,84206.83,137173.79,604,24,No
CUST103885,33,97159.52,89801.89,535,24,No
CUST103886,51,78334.25,128452.1,646,84,No
CUST103887,50,20000.0,71972.99,781,60,No
CUST103888,23,57521.53,236033.07,739,72,No
CUST103889,50,99929.2,108259.16,679,36,No
CUST103890,26,49810.22,181758.0,642,60,No
CUST103891,49,64413.19,231366.4,644,84,No
CUST103892,28,43879.09,119990.84,689,12,Yes
CUST103893,64,114598.06,181921.35,583,48,No
CUST103894,65,112037.31,88194.84,648,84,No
CUST103895,63,47903.28,296746.17,660,12,Yes
CUST103896,64,73682.45,206182.81,558,24,No
CUST103897,53,52987.65,138443.61,604,84,No
CUST103898,37,85373.62,103629.98,716,60,No
CUST103899,31,82742.08,143160.21,680,12,No
CUST103900,33,90292.64,129600.98,652,12,No
CUST103901,31,78297.96,267176.67,597,72,Yes
CUST103902,51,143385.16,76467.92,821,84,No
CUST103903,48,44301.91,158088.09,604,12,Yes
CUST103904,64,27234.92,148899.72,702,72,Yes
CUST103905,26,60172.74,142955.38,636,72,Yes
CUST103906,61,30800.29,143483.0,683,24,Yes
CUST103907,36,32688.44,143035.75,721,72,Yes
CUST103908,24,44967.13,202383.96,556,24,No
CUST103909,55,46945.28,186539.07,679,72,Yes
CUST103910,46,46134.55,175134.7,787,72,No
CUST103911,32,82955.47,5000.0,838,84,No
CUST103912,31,57345.27,167987.69,668,84,Yes
CUST103913,57,65512.14,50661.64,683,24,No
CUST103914,45,92355.82,188779.21,850,12,No
CUST103915,38,50841.94,238469.84,782,48,No
CUST103916,39,63386.35,94425.65,624,60,No
CUST103917,43,79144.0,134293.16,624,60,No
CUST103918,58,21460.8,114038.66,766,24,No
CUST103919,38,20000.0,224125.91,589,12,Yes
CUST103920,46,78652.93,155701.67,777,84,No
CUST103921,26,82300.36,253699.76,710,84,Yes
CUST103922,24,121605.5,174825.25,726,48,No
CUST103923,64,73952.37,164547.01,656,36,Yes
CUST103924,49,90493.49,154092.41,623,84,No
CUST103925,54,65113.18,199079.53,811,24,No
CUST103926,37,77430.68,45738.83,657,36,No
CUST103927,63,111681.42,155120.64,643,60,No
CUST103928,63,20000.0,145797.21,672,60,No
CUST103929,36,80340.41,193525.13,697,84,No
CUST103930,22,123389.67,138737.9,587,48,Yes
CUST103931,54,77050.86,87675.93,629,48,No
CUST103932,28,111264.32,150441.04,624,36,No
CUST103933,33,54269.7,85029.57,756,84,No
CUST103934,62,69198.81,34484.27,600,60,No
CUST103935,28,70838.12,193627.35,521,48,Yes
CUST103936,50,20000.0,184743.69,502,48,Yes
CUST103937,52,40795.55,178025.46,547,60,Yes
CUST103938,56,42578.12,228175.71,802,84,Yes
CUST103939,50,90551.65,110098.09,681,60,No
CUST103940,21,91803.83,64133.15,725,12,No
CUST103941,63,78100.91,145798.21,728,72,No
CUST103942,59,90602.57,129149.98,685,48,No
CUST103943,37,65896.26,99462.26,673,36,No
CUST103944,40,100048.29,145209.05,774,84,No
CUST103945,44,70219.71,113303.69,693,24,No
CUST103946,42,71446.6,39839.68,805,24,No
CUST103947,49,63360.18,123529.4,735,60,No
CUST103948,42,87111.26,81817.49,624,72,No
CUST103949,64,59470.03,163898.88,635,84,Yes
CUST103950,29,94410.78,110637.91,614,84,No
CUST103951,57,41696.27,216697.89,789,36,Yes
CUST103952,30,42527.09,246231.96,643,12,No
CUST103953,56,87185.67,190762.88,608,48,Yes
CUST103954,57,67786.39,56938.43,708,12,No
CUST103955,48,58652.71,240311.76,671,84,No
CUST103956,48,92251.44,244543.23,706,36,Yes
CUST103957,62,54818.46,151127.43,850,12,No
CUST103958,63,64994.97,229375.57,762,60,Yes
CUST103959,41,104980.7,116899.49,682,24,No
CUST103960,44,108478.56,38025.24,553,60,Yes
CUST103961,62,109309.96,104382.93,635,48,No
CUST103962,60,62946.86,253758.05,743,60,Yes
CUST103963,22,100767.57,60535.2,574,36,No
CUST103964,28,46276.18,149971.28,850,84,No
CUST103965,47,47327.43,152048.63,681,36,No
CUST103966,42,20000.0,119221.55,684,48,Yes
CUST103967,57,111821.71,123388.7,620,48,No
CUST103968,47,48400.5,154334.95,724,24,No
CUST103969,49,66836.69,116270.26,575,12,Yes
CUST103970,23,47241.89,64676.49,850,24,No
CUST103971,64,87379.13,162901.92,798,60,No
CUST103972,33,60609.16,214401.99,768,12,No
CUST103973,65,37379.58,202174.35,554,48,Yes
CUST103974,30,81041.56,101415.87,698,36,Yes
CUST103975,56,34156.75,74926.33,788,60,No
CUST103976,29,49064.86,132948.73,733,24,No
CUST103977,47,20000.0,244067.49,589,84,Yes
CUST103978,54,34401.05,188735.88,621,72,No
CUST103979,21,74463.23,192237.88,639,72,Yes
CUST103980,52,20886.6,203391.42,625,48,Yes
CUST103981,45,32971.36,175245.99,817,84,Yes
CUST103982,49,69940.78,157236.51,507,12,Yes
CUST103983,27,56409.83,189738.41,739,72,No
CUST103984,23,119800.92,117230.03,563,12,Yes
CUST103985,40,115847.41,65132.22,593,36,No
CUST103986,40,48301.94,193379.82,499,48,Yes
CUST103987,50,83928.44,224264.29,630,48,Yes
CUST103988,55,88732.06,82906.08,815,60,No
CUST103989,55,55063.03,199315.29,703,60,Yes
CUST103990,59,32611.46,250845.94,572,84,Yes
CUST103991,47,69692.54,149865.23,771,12,No
CUST103992,46,65678.86,100919.87,790,72,No
CUST103993,34,59105.89,157381.12,689,72,Yes
CUST103994,37,81057.92,116967.96,850,24,No
CUST103995,38,51231.76,112996.19,753,12,No
CUST103996,65,41200.06,175991.04,741,72,No
CUST103997,49,72727.07,53776.23,607,60,Yes
CUST103998,40,79649.25,63364.26,736,60,No
CUST103999,47,40583.88,151157.45,699,60,No
CUST104000,38,93202.27,148661.49,726,12,No
CUST104001,24,25737.97,170613.27,618,48,Yes
CUST104002,21,55547.16,262513.52,691,84,Yes
CUST104003,21,63549.79,156270.84,606,24,No
CUST104004,46,54094.41,185890.33,486,24,No
CUST104005,65,55873.49,91468.02,769,60,No
CUST104006,40,116776.86,196076.26,544,36,No
CUST104007,43,48727.9,118416.55,689,12,No
CUST104008,30,131030.54,154285.25,709,72,No
CUST104009,31,80928.17,143469.08,709,72,No
CUST104010,61,72301.38,211978.45,654,84,Yes
CUST104011,61,81906.01,71401.41,704,48,No
CUST104012,25,133248.19,13005.68,722,60,No
CUST104013,21,45160.17,137194.04,746,36,No
CUST104014,37,41989.55,178111.88,836,60,No
CUST104015,42,51128.35,159136.16,701,36,No
CUST104016,54,70803.58,223932.25,685,24,No
CUST104017,65,26855.72,176242.36,598,36,Yes
CUST104018,61,70558.48,116169.1,719,24,No
CUST104019,49,112338.68,10474.79,740,24,No
CUST104020,24,73785.18,135761.27,662,12,Yes
CUST104021,25,62682.86,211677.54,729,84,Yes
CUST104022,31,54545.99,126477.13,653,36,Yes
CUST104023,41,92462.79,151699.22,740,48,No
CUST104024,55,49354.18,175281.62,762,48,No
CUST104025,32,116159.9,89082.46,760,36,No
CUST104026,46,118333.99,187394.15,690,84,No
CUST104027,39,76418.77,248227.31,586,12,Yes
CUST104028,65,69712.12,139631.2,624,48,Yes
CUST104029,27,95766.5,82256.13,733,60,No
CUST104030,27,97369.96,146003.94,850,48,No
CUST104031,46,49850.21,16536.95,649,12,No
CUST104032,60,56836.12,170214.2,721,24,Yes
CUST104033,25,36941.31,177136.46,629,24,Yes
CUST104034,41,80226.62,250538.18,592,24,Yes
CUST104035,34,86665.7,138360.31,619,12,No
CUST104036,24,36251.86,174509.12,492,24,Yes
CUST104037,43,58620.03,98322.71,801,84,No
CUST104038,62,36318.65,128614.37,479,24,Yes
CUST104039,40,47530.0,58488.87,656,12,No
CUST104040,35,83775.43,138312.62,573,60,Yes
CUST104041,65,51662.95,131681.45,600,48,No
CUST104042,49,62479.35,167951.99,803,12,No
CUST104043,28,29317.21,112584.19,698,12,Yes
CUST104044,61,74674.76,155000.72,593,36,Yes
CUST104045,39,68893.17,129997.2,626,24,No
CUST104046,59,51776.02,130110.04,611,72,No
CUST104047,48,65274.64,154821.74,676,60,Yes
CUST104048,47,74507.37,152431.38,695,72,No
CUST104049,24,49628.3,195670.44,850,36,No
CUST104050,35,33093.44,142761.42,507,60,Yes
CUST104051,55,115139.36,129006.88,676,24,No
CUST104052,57,54168.18,139151.55,651,72,Yes
CUST104053,21,67581.0,107120.15,765,24,No
CUST104054,23,95270.99,128405.33,711,24,No
CUST104055,44,158226.38,271869.52,733,48,No
CUST104056,47,38887.84,95239.27,711,60,No
CUST104057,60,81245.68,133280.62,596,60,No
CUST104058,56,52311.19,126750.68,789,36,No
CUST104059,54,56530.24,135169.7,751,12,No
CUST104060,49,51994.7,130125.64,762,24,No
CUST104061,44,41858.63,166754.41,793,24,No
CUST104062,44,68967.72,47389.49,717,72,No
CUST104063,62,33137.43,212230.29,813,36,Yes
CUST104064,24,93670.19,187954.97,713,60,No
CUST104065,23,71375.07,75427.7,660,48,No
CUST104066,54,80560.87,13855.36,679,60,No
CUST104067,43,58345.28,91375.67,677,48,No
CUST104068,43,60819.9,135440.01,633,48,No
CUST104069,65,77189.1,304817.51,826,60,Yes
CUST104070,25,40898.73,182595.42,706,72,No
CUST104071,51,61050.24,41544.62,688,24,Yes
CUST104072,61,48509.66,108620.67,714,48,Yes
CUST104073,26,47735.78,146807.25,850,72,Yes
CUST104074,57,20000.0,165221.01,578,36,No
CUST104075,30,103483.16,71115.07,603,36,No
CUST104076,60,52836.53,141900.59,555,48,Yes
CUST104077,27,99084.4,106941.65,659,24,No
CUST104078,59,96719.81,83774.49,702,48,No
CUST104079,58,37850.01,165575.74,638,36,Yes
CUST104080,41,42789.72,196432.63,631,84,Yes
CUST104081,40,134012.57,200462.48,692,36,No
CUST104082,23,113773.15,184463.18,634,60,No
CUST104083,42,69212.04,120157.83,707,84,No
CUST104084,24,76434.33,192872.99,780,24,No
CUST104085,48,54228.84,168543.27,740,60,No
CUST104086,32,80808.82,158036.51,759,84,No
CUST104087,58,52070.45,113298.41,777,72,No
CUST104088,56,20000.0,120187.43,705,84,No
CUST104089,61,36961.11,154433.22,665,72,Yes
CUST104090,25,70527.32,296392.47,610,72,Yes
CUST104091,33,41723.32,168074.55,644,84,No
CUST104092,43,68318.06,113328.69,632,84,No
CUST104093,50,43133.47,100056.63,745,12,Yes
CUST104094,57,50441.15,120494.0,711,84,Yes
CUST104095,45,91329.13,280637.61,742,72,No
CUST104096,47,76187.01,126044.6,575,48,No
CUST104097,34,69758.39,204412.23,808,60,Yes
CUST104098,56,91974.1,127444.31,641,72,Yes
CUST104099,59,82015.21,165671.07,580,24,Yes
CUST104100,36,106164.08,197504.72,640,84,No
CUST104101,42,58503.52,115685.83,850,72,No
CUST104102,41,59259.13,111533.3,645,48,Yes
CUST104103,41,37472.27,249532.18,650,84,No
CUST104104,28,59275.48,209075.57,662,48,No
CUST104105,36,94119.25,197440.34,666,48,Yes
CUST104106,51,102499.68,197236.58,609,48,No
CUST104107,62,94007.63,177574.53,692,48,No
CUST104108,30,25145.2,271066.55,776,24,No
CUST104109,52,97078.63,152634.5,708,12,No
CUST104110,54,24037.03,184635.74,579,36,Yes
CUST104111,29,92452.93,62945.22,649,12,Yes
CUST104112,37,60805.39,100502.36,630,36,No
CUST104113,31,87563.33,77950.86,684,60,No
CUST104114,52,36688.79,226443.82,799,84,No
CUST104115,30,99279.19,5000.0,666,48,No
CUST104116,42,33375.63,125861.4,672,60,No
CUST104117,37,53288.63,5000.0,839,60,No
CUST104118,24,45047.63,100122.73,758,84,No
CUST104119,45,26142.88,120543.06,731,36,Yes
CUST104120,41,72363.19,233092.27,850,24,No
CUST104121,57,115152.23,173797.68,724,48,No
CUST104122,58,136672.63,100011.51,501,72,Yes
CUST104123,21,72428.89,213957.82,754,84,No
CUST104124,45,97917.03,151069.94,536,84,Yes
CUST104125,56,75802.37,152254.01,720,60,Yes
CUST104126,37,82472.08,77839.71,525,12,Yes
CUST104127,61,61446.28,90599.18,637,48,No
CUST104128,44,74876.92,100494.16,647,24,No
CUST104129,22,83436.97,152787.68,610,48,No
CUST104130,60,55538.51,154673.14,648,72,No
CUST104131,35,68062.64,242645.56,772,72,No
CUST104132,52,68539.25,173103.31,615,60,No
CUST104133,59,90660.08,5000.0,729,12,No
CUST104134,26,43349.2,165758.52,593,60,No
CUST104135,21,68711.44,62999.02,662,24,No
CUST104136,43,117800.14,92041.74,709,36,No
CUST104137,59,99101.5,101269.83,590,72,No
CUST104138,37,103729.48,110199.7,561,12,No
CUST104139,54,70610.8,67491.04,724,72,No
CUST104140,61,78024.94,162208.92,781,24,No
CUST104141,49,95055.9,65351.86,672,24,No
CUST104142,29,109006.39,171400.06,638,72,Yes
CUST104143,33,21209.93,284218.26,694,60,Yes
CUST104144,26,37113.97,70238.46,684,72,Yes
CUST104145,26,102736.1,132929.38,701,60,No
CUST104146,40,63077.77,5000.0,452,72,No
CUST104147,23,53206.98,131943.88,583,60,Yes
CUST104148,37,38645.98,188563.03,603,36,Yes
CUST104149,32,56124.58,193238.35,693,48,Yes
CUST104150,65,34940.77,154641.82,696,48,No
CUST104151,21,122277.36,203355.81,737,60,No
CUST104152,37,69439.1,302763.27,703,60,Yes
CUST104153,23,68551.24,252738.28,562,84,No
CUST104154,46,84701.92,118648.74,810,84,No
CUST104155,35,94058.63,62933.76,794,36,No
CUST104156,56,93647.2,125630.92,566,48,No
CUST104157,52,96840.55,93181.03,709,36,No
CUST104158,52,54228.86,177080.85,626,84,Yes
CUST104159,24,62553.33,79128.39,692,84,No
CUST104160,38,89225.79,145630.65,774,24,No
CUST104161,39,56815.27,200280.84,850,72,No
CUST104162,63,69872.33,143958.25,747,84,No
CUST104163,55,79969.09,93221.17,706,48,No
CUST104164,60,89629.63,220488.84,649,60,No
CUST104165,34,25557.98,37261.14,696,12,No
CUST104166,53,87868.64,130332.3,802,84,No
CUST104167,34,64156.9,147500.4,675,24,Yes
CUST104168,54,87686.44,150954.52,600,72,Yes
CUST104169,24,89423.29,160829.76,534,12,No
CUST104170,44,110197.88,186626.39,726,36,No
CUST104171,49,103836.34,147875.55,702,72,No
CUST104172,39,103664.29,127916.5,621,36,No
CUST104173,26,106091.76,125544.64,772,36,No
CUST104174,53,77284.47,113309.05,642,60,No
CUST104175,60,70804.63,197252.6,667,36,Yes
CUST104176,39,91820.43,111208.29,678,84,Yes
CUST104177,21,88302.02,200806.27,648,12,No
CUST104178,25,62273.34,151139.94,701,24,No
CUST104179,47,80120.59,118724.71,783,84,No
CUST104180,36,69122.59,187104.43,577,60,Yes
CUST104181,26,48651.68,106352.76,723,24,No
CUST104182,60,102261.52,188291.04,695,36,No
CUST104183,33,71379.98,162763.57,693,48,Yes
CUST104184,55,121217.71,114220.52,758,72,No
CUST104185,39,29362.69,181718.09,684,60,Yes
CUST104186,32,56080.53,182795.38,723,36,No
CUST104187,36,70815.97,219451.18,744,60,No
CUST104188,63,98434.53,207968.82,634,48,No
CUST104189,30,79986.73,179476.44,706,12,No
CUST104190,45,77761.82,82344.54,657,84,No
CUST104191,40,41818.41,296915.22,668,12,No
CUST104192,51,41076.47,65783.03,651,72,No
CUST104193,24,78062.62,206955.79,722,12,Yes
CUST104194,64,35897.35,175877.03,687,84,Yes
CUST104195,43,56703.06,79551.46,715,84,No
CUST104196,22,82522.93,142541.94,678,48,Yes
CUST104197,42,45441.89,145274.83,535,24,Yes
CUST104198,57,110133.9,228334.96,682,48,Yes
CUST104199,28,100598.41,107201.35,685,48,No
CUST104200,27,30714.5,134283.3,701,36,No
CUST104201,34,46690.72,9835.82,626,12,No
CUST104202,23,20000.0,254085.77,572,60,Yes
CUST104203,36,50435.22,85771.91,736,84,No
CUST104204,39,89159.71,169614.65,655,72,No
CUST104205,38,59652.63,143915.53,695,24,No
CUST104206,36,81519.93,144119.94,654,84,No
CUST104207,28,31941.64,198591.72,679,60,Yes
CUST104208,53,89949.38,250275.75,639,36,Yes
CUST104209,32,56122.27,165089.62,592,36,Yes
CUST104210,31,70304.24,189304.68,722,24,No
CUST104211,25,67678.14,169733.49,625,60,Yes
CUST104212,47,38211.29,211051.89,694,24,Yes
CUST104213,32,41172.89,122225.02,716,24,Yes
CUST104214,37,94194.86,214523.43,627,12,No
CUST104215,26,79974.8,216629.99,571,60,Yes
CUST104216,53,96251.23,214952.22,850,12,No
CUST104217,25,78116.46,110391.13,632,84,No
CUST104218,48,73574.77,139899.74,736,12,No
CUST104219,34,26849.73,164368.02,850,84,Yes
CUST104220,25,63240.83,67749.48,751,72,No
CUST104221,53,69315.39,245695.21,652,12,No
CUST104222,61,118827.68,149263.41,673,48,No
CUST104223,39,87173.92,167035.67,605,36,No
CUST104224,42,108401.53,115379.73,759,36,No
CUST104225,25,84938.44,70387.35,730,48,No
CUST104226,22,52217.42,113758.21,633,84,Yes
CUST104227,50,72928.11,163152.25,586,84,Yes
CUST104228,59,75905.59,190405.73,561,24,Yes
CUST104229,24,46521.11,159707.49,768,60,Yes
CUST104230,53,60390.32,170803.44,690,60,Yes
CUST104231,33,64855.83,129778.42,699,60,Yes
CUST104232,40,110140.5,179774.91,605,12,No
CUST104233,27,20000.0,238969.97,548,60,Yes
CUST104234,35,100145.46,192287.37,766,60,No
CUST104235,43,46580.12,198572.51,683,84,No
CUST104236,34,35698.02,167640.98,761,60,Yes
CUST104237,43,99498.55,59810.7,645,36,No
CUST104238,39,88297.45,87320.01,658,48,Yes
CUST104239,49,101362.97,177292.55,744,72,No
CUST104240,40,90017.55,149343.66,745,84,No
CUST104241,49,121496.13,176390.57,751,24,No
CUST104242,44,83968.1,250585.41,653,48,No
CUST104243,38,66088.07,193562.16,735,60,No
CUST104244,30,78573.16,225533.17,779,24,No
CUST104245,61,101086.73,155680.88,670,24,No
CUST104246,28,50515.62,101567.06,633,48,No
CUST104247,46,53702.79,146528.03,800,48,No
CUST104248,49,62276.0,101714.89,621,48,No
CUST104249,30,20000.0,243497.7,736,84,No
CUST104250,37,73451.96,197423.46,674,84,Yes
CUST104251,22,22846.78,181230.75,514,72,Yes
CUST104252,26,71326.48,224156.59,781,48,No
CUST104253,25,91632.24,28796.62,431,72,No
CUST104254,48,58078.09,185288.28,501,12,Yes
CUST104255,61,111927.9,71361.25,727,36,No
CUST104256,25,33487.48,149564.66,727,72,Yes
CUST104257,38,99781.52,131297.54,622,36,No
CUST104258,46,86878.43,189704.2,693,60,No
CUST104259,40,27099.17,163691.24,452,12,Yes
CUST104260,61,137769.86,230707.03,743,24,No
CUST104261,47,68406.37,113886.17,702,48,No
CUST104262,32,48062.9,192546.86,675,60,No
CUST104263,27,34822.82,159733.39,681,24,No
CUST104264,23,64499.55,51882.58,724,84,No
CUST104265,30,66814.83,94883.01,677,36,No
CUST104266,54,72566.14,141007.32,511,24,No
CUST104267,45,62555.1,216737.55,850,48,Yes
CUST104268,55,85830.63,177823.38,788,48,No
CUST104269,36,60309.25,79949.95,564,72,Yes
CUST104270,22,21625.9,141581.03,648,72,Yes
CUST104271,44,66265.96,271068.39,658,84,Yes
CUST104272,30,20000.0,156673.4,777,36,No
CUST104273,58,78844.27,130360.47,485,48,No
CUST104274,42,45517.49,179504.38,635,12,Yes
CUST104275,46,74084.01,195803.58,521,60,Yes
CUST104276,63,102851.87,122629.9,654,36,No
CUST104277,59,46281.28,180154.49,637,36,Yes
CUST104278,47,96531.41,130266.63,687,24,Yes
CUST104279,49,59165.26,193159.66,625,36,No
CUST104280,58,113829.87,160181.59,612,84,No
CUST104281,40,60871.18,178918.07,735,60,No
CUST104282,47,48987.68,104448.99,720,12,No
CUST104283,61,87180.96,100722.82,729,24,No
CUST104284,40,59105.26,206729.84,664,60,Yes
CUST104285,64,48963.76,145236.22,628,72,Yes
CUST104286,39,58054.0,167102.08,669,36,Yes
CUST104287,40,68884.84,131616.27,725,84,No
CUST104288,55,103554.5,203923.61,484,48,Yes
CUST104289,22,21647.81,113531.4,715,72,Yes
CUST104290,50,70577.02,141863.93,707,48,No
CUST104291,54,85622.59,197159.57,685,60,Yes
CUST104292,42,74836.21,220378.06,666,12,Yes
CUST104293,23,102746.63,118574.44,449,48,No
CUST104294,26,68141.37,267581.04,640,84,Yes
CUST104295,35,65386.21,168794.5,841,60,No
CUST104296,47,84808.24,87424.3,681,24,No
CUST104297,30,72482.85,172143.12,652,36,Yes
CUST104298,29,60239.78,127020.05,681,12,Yes
CUST104299,53,82903.6,176044.11,711,84,Yes
CUST104300,52,53686.79,147428.63,739,84,No
CUST104301,26,54720.57,154456.42,659,12,No
CUST104302,61,56800.15,95304.4,718,24,No
CUST104303,56,103826.73,209403.67,830,12,No
CUST104304,22,20000.0,80632.36,770,60,Yes
CUST104305,49,79889.97,83474.11,850,12,No
CUST104306,24,70856.8,172041.62,620,12,Yes
CUST104307,21,27978.24,246170.65,830,12,Yes
CUST104308,39,77743.17,128844.41,608,60,No
CUST104309,46,81893.8,192058.34,711,72,No
CUST104310,45,84740.98,214400.41,745,36,Yes
CUST104311,30,20000.0,198881.07,634,48,Yes
CUST104312,35,104159.74,131327.5,687,72,No
CUST104313,42,51556.58,84537.2,761,12,No
CUST104314,41,87164.19,17547.15,616,24,No
CUST104315,42,88526.84,134229.57,830,84,No
CUST104316,56,48082.57,220685.24,555,24,Yes
CUST104317,54,86511.5,82550.04,850,60,No
CUST104318,50,60362.67,192012.59,770,36,No
CUST104319,45,20000.0,92990.85,671,12,Yes
CUST104320,65,99193.55,156364.35,643,60,No
CUST104321,48,50623.88,192467.5,634,48,No
CUST104322,21,48637.66,110430.27,667,36,Yes
CUST104323,65,59923.35,160229.08,675,36,No
CUST104324,24,76805.92,125094.52,792,60,No
CUST104325,27,68568.24,192308.92,850,72,No
CUST104326,29,83701.67,164119.03,697,84,No
CUST104327,56,36512.77,153390.46,603,24,Yes
CUST104328,39,51440.34,243501.0,630,72,Yes
CUST104329,21,67100.07,189738.37,663,36,No
CUST104330,30,117447.18,108578.89,587,24,No
CUST104331,56,67154.69,144848.17,573,36,Yes
CUST104332,29,97130.56,145446.07,850,84,No
CUST104333,65,70963.88,154819.17,707,36,No
CUST104334,62,57908.53,301470.56,605,36,No
CUST104335,52,63831.89,172251.11,753,48,Yes
CUST104336,52,65789.51,27845.85,573,24,No
CUST104337,26,85091.14,117432.06,581,48,No
CUST104338,58,104365.28,34057.67,607,24,No
CUST104339,37,78992.02,130212.1,828,84,No
CUST104340,30,99676.94,30761.39,657,84,No
CUST104341,47,45880.26,97704.57,460,48,Yes
CUST104342,55,59634.24,58756.71,788,48,No
CUST104343,41,51892.44,173049.61,652,48,Yes
CUST104344,45,77861.11,150032.36,513,84,No
CUST104345,48,61026.04,168177.74,651,84,No
CUST104346,35,88244.32,143726.92,726,60,No
CUST104347,24,46724.96,66342.13,716,48,No
CUST104348,49,71075.77,180811.28,841,72,Yes
CUST104349,29,87171.45,265333.47,603,72,Yes
CUST104350,47,20000.0,174552.75,684,36,Yes
